ID,log2FoldChange
TRINITY_DN33475_c4_g1_i2.p1,1.19035789875337
TRINITY_DN33486_c0_g1_i2.p1,-0.120093454260978
TRINITY_DN33491_c0_g1_i1.p1,-0.452511024677963
TRINITY_DN3349_c0_g1_i1.p1,-0.427103390643
TRINITY_DN3349_c0_g1_i11.p1,-1.34097837921042
TRINITY_DN3349_c0_g1_i13.p1,-0.841411545989962
TRINITY_DN3349_c0_g1_i14.p1,-0.841407467949687
TRINITY_DN3349_c0_g1_i18.p1,-0.882457665713205
TRINITY_DN3349_c0_g1_i2.p1,-0.0988240988333737
TRINITY_DN3349_c0_g1_i20.p1,1.60586456732672
TRINITY_DN3349_c0_g1_i21.p1,-1.45929059242717
TRINITY_DN3349_c0_g1_i3.p1,0.17435288683906
TRINITY_DN3349_c0_g1_i5.p1,-1.34534922945003
TRINITY_DN3349_c0_g1_i6.p1,-2.16909403950627
TRINITY_DN3349_c0_g1_i7.p1,0.930428209909988
TRINITY_DN3349_c0_g1_i8.p1,0.537247917971583
TRINITY_DN33509_c0_g1_i1.p1,0.213168387858416
TRINITY_DN33517_c0_g1_i2.p1,-0.0438526626214304
TRINITY_DN3351_c0_g1_i5.p1,-0.374752518527632
TRINITY_DN33549_c0_g1_i1.p1,-0.0476278682447416
TRINITY_DN3354_c0_g1_i1.p1,-0.168750484692508
TRINITY_DN33590_c0_g1_i1.p1,0.222417298952353
TRINITY_DN335_c0_g1_i1.p1,0.747241872290082
TRINITY_DN335_c0_g1_i6.p1,0.360055907798899
TRINITY_DN3361_c1_g2_i1.p2,0.971158655738865
TRINITY_DN33621_c0_g1_i1.p1,-1.38802614654324
TRINITY_DN33621_c0_g1_i2.p1,-0.120087824337174
TRINITY_DN3364_c0_g1_i4.p1,-0.05665027179732
TRINITY_DN33683_c0_g1_i3.p1,0.367360300650763
TRINITY_DN33686_c0_g1_i5.p1,-0.000100162736948704
TRINITY_DN33691_c0_g1_i1.p1,1.84601905896991
TRINITY_DN33691_c0_g1_i3.p1,-1.97194289970854
TRINITY_DN33694_c0_g1_i1.p1,0.622828394020351
TRINITY_DN33694_c2_g1_i1.p1,1.35844024377301
TRINITY_DN33694_c2_g2_i1.p1,0.205607152145931
TRINITY_DN33699_c0_g1_i11.p1,-0.57213655034778
TRINITY_DN33699_c0_g1_i13.p1,-0.235511854000814
TRINITY_DN33699_c0_g1_i45.p1,0.533517180488459
TRINITY_DN33699_c0_g1_i65.p1,-0.68033886675676
TRINITY_DN33699_c0_g1_i67.p1,-0.0735999887460788
TRINITY_DN33707_c0_g1_i1.p1,-0.171321539171842
TRINITY_DN33707_c0_g1_i3.p1,-1.0852232072437
TRINITY_DN33718_c0_g1_i1.p1,0.988974802755464
TRINITY_DN33718_c0_g1_i2.p1,-0.0610639364294757
TRINITY_DN33718_c0_g2_i1.p1,-0.248079351324217
TRINITY_DN3372_c0_g1_i16.p1,0.16100583312958
TRINITY_DN33768_c1_g1_i1.p1,1.40185673162891
TRINITY_DN33780_c0_g1_i1.p1,-1.34589757101102
TRINITY_DN33797_c0_g1_i10.p1,0.0647084710230084
TRINITY_DN3379_c1_g1_i1.p1,-0.893953131372662
TRINITY_DN337_c0_g1_i2.p1,-1.02752730238781
TRINITY_DN337_c0_g1_i6.p1,-0.480748635553247
TRINITY_DN3380_c0_g1_i1.p1,0.517847003888253
TRINITY_DN3380_c0_g1_i5.p1,-0.337315997286245
TRINITY_DN33818_c0_g1_i1.p1,0.456981296478662
TRINITY_DN33818_c0_g1_i2.p1,-0.120094639790667
TRINITY_DN33840_c7_g1_i1.p1,-0.120094633234964
TRINITY_DN3389_c0_g1_i5.p1,-0.120099793886085
TRINITY_DN3389_c0_g1_i8.p1,-2.91657573996609
TRINITY_DN33914_c0_g3_i1.p1,0.108546978562854
TRINITY_DN3391_c0_g1_i22.p1,-0.115349383880392
TRINITY_DN33949_c0_g1_i3.p1,-0.120094430412203
TRINITY_DN33949_c0_g1_i5.p1,-0.480749849423684
TRINITY_DN33949_c0_g1_i7.p1,-1.26417012667833
TRINITY_DN33966_c1_g1_i1.p1,-0.120096671356708
TRINITY_DN33966_c1_g1_i2.p1,0.231849789964583
TRINITY_DN33969_c0_g2_i3.p1,-0.480749461106506
TRINITY_DN33972_c0_g1_i1.p1,0.828847515168082
TRINITY_DN33972_c0_g1_i2.p1,-0.120097093798866
TRINITY_DN33989_c0_g1_i1.p1,0.0794855829521503
TRINITY_DN33997_c0_g1_i1.p1,-1.48160074724637
TRINITY_DN34013_c0_g1_i10.p1,0.568812526877233
TRINITY_DN34013_c0_g1_i3.p1,-0.480743005629444
TRINITY_DN34013_c0_g1_i6.p1,-0.625227565881992
TRINITY_DN34013_c0_g1_i8.p1,1.08902024175542
TRINITY_DN34034_c0_g2_i1.p1,2.05347873068429
TRINITY_DN34095_c0_g1_i2.p1,-0.960977482641181
TRINITY_DN34120_c0_g1_i3.p1,0.823685509679851
TRINITY_DN3414_c0_g1_i10.p1,0.0376263572820229
TRINITY_DN3414_c0_g1_i11.p1,0.804563318906178
TRINITY_DN3414_c0_g1_i16.p1,-0.0269176810801513
TRINITY_DN3414_c0_g1_i18.p1,0.0858828640336101
TRINITY_DN3414_c0_g1_i6.p1,0.506443754975176
TRINITY_DN34158_c0_g1_i1.p1,0.0105960673632233
TRINITY_DN34177_c0_g1_i1.p1,0.840981862754574
TRINITY_DN34178_c0_g2_i5.p1,-0.489229508597696
TRINITY_DN3417_c0_g1_i7.p1,0.320017360591906
TRINITY_DN3419_c0_g1_i3.p1,1.43962568310572
TRINITY_DN3419_c0_g1_i4.p1,1.98074711493512
TRINITY_DN34216_c0_g1_i2.p1,1.3075742198781
TRINITY_DN3422_c0_g1_i1.p1,-0.0183792404634289
TRINITY_DN3422_c0_g1_i10.p1,0.0577193872955072
TRINITY_DN3422_c0_g1_i11.p1,-2.20805467947024
TRINITY_DN3422_c0_g1_i16.p1,-0.468257845694086
TRINITY_DN3422_c0_g1_i18.p1,-0.717872266673848
TRINITY_DN3422_c0_g1_i19.p1,0.789256922824616
TRINITY_DN3422_c0_g1_i21.p1,-1.16666844923143
TRINITY_DN3422_c0_g1_i8.p1,-0.48075263849253
TRINITY_DN34290_c0_g1_i1.p1,-0.5996579093923
TRINITY_DN34299_c0_g1_i2.p1,-1.20233691029673
TRINITY_DN34299_c0_g1_i3.p1,-0.751135508695088
TRINITY_DN342_c0_g1_i53.p1,-0.265056279547975
TRINITY_DN34305_c0_g1_i4.p1,-0.636905846275256
TRINITY_DN34305_c0_g1_i5.p1,0.204919074866805
TRINITY_DN34325_c1_g1_i4.p1,-0.12009469709182
TRINITY_DN3432_c0_g1_i5.p1,1.88807712832202
TRINITY_DN34330_c0_g1_i1.p1,1.28591331606559
TRINITY_DN34342_c1_g2_i7.p1,-0.197231889373079
TRINITY_DN34386_c0_g1_i13.p1,-0.251992646926589
TRINITY_DN34386_c0_g1_i17.p1,-0.120096603313173
TRINITY_DN34386_c0_g1_i3.p1,0.0276857557056356
TRINITY_DN34400_c1_g1_i3.p1,0.0697591011419845
TRINITY_DN34400_c1_g1_i7.p1,-0.120098004270841
TRINITY_DN34425_c0_g1_i10.p1,2.14276631148473
TRINITY_DN34425_c0_g1_i23.p1,-2.41956129245921
TRINITY_DN34425_c0_g1_i24.p1,-0.173135936895703
TRINITY_DN34425_c0_g1_i26.p1,1.70428593174932
TRINITY_DN34425_c0_g1_i3.p1,-1.20226335121913
TRINITY_DN34425_c0_g1_i5.p1,-0.120090639299077
TRINITY_DN34425_c0_g1_i7.p1,1.13045063277492
TRINITY_DN34425_c0_g1_i8.p1,-0.841418840304779
TRINITY_DN34441_c0_g1_i4.p1,0.456978079382933
TRINITY_DN34441_c0_g1_i6.p1,0.885721490585817
TRINITY_DN34441_c0_g1_i7.p1,-0.841404218979344
TRINITY_DN34447_c0_g1_i1.p1,-1.15195150932352
TRINITY_DN3444_c0_g1_i1.p1,-1.22001128123853
TRINITY_DN3444_c0_g1_i19.p1,-0.225786270361732
TRINITY_DN3444_c0_g1_i2.p1,0.629503913777296
TRINITY_DN3444_c0_g1_i24.p1,-0.332053654226107
TRINITY_DN3444_c0_g1_i35.p1,-0.988235852344831
TRINITY_DN3444_c0_g1_i6.p1,-0.958885376134672
TRINITY_DN34468_c0_g1_i4.p1,1.08949497952476
TRINITY_DN344_c0_g1_i12.p1,-2.7300707215043
TRINITY_DN344_c0_g1_i9.p1,-0.120088226471002
TRINITY_DN34501_c0_g2_i1.p1,1.08949497952476
TRINITY_DN34502_c0_g2_i3.p1,0.227786566225334
TRINITY_DN34503_c0_g1_i4.p1,-0.803626064285288
TRINITY_DN34531_c0_g1_i1.p1,0.864236568278421
TRINITY_DN34554_c0_g1_i10.p1,0.400865473624095
TRINITY_DN34554_c0_g1_i2.p1,-0.154139381437288
TRINITY_DN34587_c0_g1_i12.p1,0.679157003874564
TRINITY_DN34587_c0_g1_i6.p1,-2.19601485970869
TRINITY_DN34602_c0_g1_i3.p1,0.428536034207496
TRINITY_DN34602_c0_g1_i4.p1,0.444512266264088
TRINITY_DN34611_c2_g3_i1.p1,0.839024713942863
TRINITY_DN34621_c0_g1_i1.p1,1.0051655844157
TRINITY_DN34621_c0_g1_i2.p1,-1.19204697777496
TRINITY_DN34621_c0_g1_i4.p1,0.48025641425149
TRINITY_DN3462_c0_g1_i2.p1,0.963957029398896
TRINITY_DN34640_c0_g1_i1.p1,2.26203041125598
TRINITY_DN34641_c0_g1_i1.p1,-0.529887457266922
TRINITY_DN34676_c0_g2_i1.p1,0.45779504626012
TRINITY_DN34676_c0_g2_i3.p1,-0.480753642264819
TRINITY_DN34676_c0_g2_i5.p1,-0.424074186875532
TRINITY_DN34697_c0_g1_i1.p1,3.52628209492904
TRINITY_DN34697_c0_g1_i2.p1,1.19283280535695
TRINITY_DN34697_c0_g1_i4.p1,-1.62298790554961
TRINITY_DN3469_c0_g1_i12.p1,-0.480106921774944
TRINITY_DN3469_c0_g1_i13.p1,-0.120086031007862
TRINITY_DN3469_c0_g1_i16.p1,-1.35411543469526
TRINITY_DN3469_c0_g1_i17.p1,0.629523581923338
TRINITY_DN3469_c0_g1_i23.p1,-1.53820662419611
TRINITY_DN3469_c0_g1_i35.p1,-0.480746722553876
TRINITY_DN3469_c0_g1_i49.p1,-1.26920531244908
TRINITY_DN34733_c0_g1_i1.p1,0.949611226063079
TRINITY_DN34733_c0_g1_i2.p2,-0.064912334726473
TRINITY_DN34736_c1_g1_i2.p1,-1.53282300035413
TRINITY_DN34736_c1_g1_i3.p1,-0.436227921521329
TRINITY_DN3474_c0_g1_i1.p2,-0.120096671356708
TRINITY_DN3474_c0_g1_i3.p2,0.358234895366076
TRINITY_DN3476_c0_g1_i3.p1,0.190030212837077
TRINITY_DN34772_c0_g2_i1.p1,-0.124613476320587
TRINITY_DN347_c2_g1_i2.p1,-1.20235287843263
TRINITY_DN347_c5_g1_i1.p2,-0.360959514395085
TRINITY_DN34804_c0_g1_i3.p1,1.47844803470701
TRINITY_DN34811_c1_g1_i1.p1,-1.61564101777066
TRINITY_DN34824_c1_g2_i1.p1,0.512922390991982
TRINITY_DN34841_c0_g1_i1.p1,0.224995407528154
TRINITY_DN34865_c0_g2_i1.p1,0.095767080335761
TRINITY_DN34876_c2_g1_i4.p1,0.562284154998514
TRINITY_DN34876_c2_g1_i8.p1,2.58796304214131
TRINITY_DN34879_c1_g1_i1.p1,-0.435137350595155
TRINITY_DN34890_c1_g1_i1.p1,-0.704432511372023
TRINITY_DN34900_c0_g1_i1.p1,-0.49269101480763
TRINITY_DN34900_c0_g1_i2.p1,1.08949497952476
TRINITY_DN34900_c1_g1_i4.p1,-0.978348749284563
TRINITY_DN34908_c0_g1_i2.p1,-2.10644993581581
TRINITY_DN34916_c0_g1_i1.p1,0.64982097331482
TRINITY_DN34918_c0_g1_i2.p1,-0.841401001883616
TRINITY_DN34932_c0_g1_i10.p1,-2.95181291280307
TRINITY_DN34932_c0_g1_i3.p1,-1.03324707007934
TRINITY_DN34932_c0_g1_i5.p1,-0.92063337920816
TRINITY_DN34947_c0_g1_i3.p1,0.0963283452779643
TRINITY_DN34953_c1_g1_i2.p1,1.83458357956228
TRINITY_DN34953_c1_g1_i4.p1,-0.859529646840732
TRINITY_DN3495_c0_g1_i3.p1,-0.41872586720001
TRINITY_DN3495_c0_g1_i6.p1,0.0924136272240267
TRINITY_DN34969_c1_g1_i1.p1,-0.160789813006178
TRINITY_DN34969_c1_g1_i3.p1,-0.439843103444273
TRINITY_DN3497_c0_g1_i12.p1,-0.195711403311196
TRINITY_DN3497_c0_g1_i24.p1,-0.54458713415084
TRINITY_DN3497_c0_g1_i26.p1,-0.00636876818071922
TRINITY_DN3497_c0_g1_i34.p1,0.444266082779144
TRINITY_DN3497_c0_g1_i35.p1,-0.924325663184655
TRINITY_DN3497_c0_g1_i38.p1,-1.73396044785795
TRINITY_DN3497_c0_g1_i50.p1,0.358490175368279
TRINITY_DN3497_c0_g1_i53.p1,0.64354855463141
TRINITY_DN3499_c0_g2_i17.p1,0.580076999535186
TRINITY_DN349_c0_g1_i4.p1,0.345527343985093
TRINITY_DN349_c0_g1_i6.p1,1.43068734141358
TRINITY_DN34_c0_g1_i7.p1,-0.373003472517978
TRINITY_DN35045_c0_g1_i1.p1,0.585675956965687
TRINITY_DN35050_c0_g1_i3.p1,0.0739650744423649
TRINITY_DN35066_c0_g1_i2.p1,1.00589047384801
TRINITY_DN35094_c0_g1_i1.p1,-1.09572095969203
TRINITY_DN3510_c3_g1_i5.p1,-0.327034390088113
TRINITY_DN3511_c0_g1_i10.p1,-0.34908567779442
TRINITY_DN3511_c0_g1_i4.p1,-0.166038977013222
TRINITY_DN3511_c0_g1_i5.p1,-1.06192006451203
TRINITY_DN35140_c0_g1_i1.p1,0.824166537760325
TRINITY_DN35152_c0_g1_i1.p1,-0.60417849565435
TRINITY_DN3518_c0_g1_i2.p1,-1.24316525462069
TRINITY_DN35197_c0_g1_i1.p1,-3.77682925921048
TRINITY_DN35197_c0_g1_i2.p1,0.174190220443345
TRINITY_DN35197_c0_g1_i7.p1,-2.70295906321883
TRINITY_DN35223_c0_g1_i1.p1,-0.120087824337174
TRINITY_DN35223_c0_g1_i10.p1,0.714471034296893
TRINITY_DN35223_c0_g1_i12.p1,-0.841401001883616
TRINITY_DN35223_c0_g1_i15.p1,1.8092987888668
TRINITY_DN3523_c1_g1_i1.p1,0.335592046078739
TRINITY_DN35256_c0_g1_i1.p1,-1.41316692507629
TRINITY_DN35268_c0_g1_i1.p1,0.675516634343199
TRINITY_DN35268_c0_g1_i10.p1,-1.54038099135963
TRINITY_DN35268_c0_g1_i6.p1,-0.561510686045179
TRINITY_DN3526_c0_g1_i16.p1,-0.475742721699643
TRINITY_DN3526_c0_g1_i18.p1,-0.988205406298133
TRINITY_DN35277_c1_g1_i1.p1,1.9285039113209
TRINITY_DN35277_c1_g1_i2.p2,-1.29865508462992
TRINITY_DN35279_c0_g1_i7.p1,0.853782865472856
TRINITY_DN35280_c1_g1_i7.p1,0.72349750737449
TRINITY_DN3528_c0_g1_i15.p1,1.47241696824912
TRINITY_DN3529_c0_g1_i1.p1,0.28454770150261
TRINITY_DN3529_c0_g1_i16.p1,1.95449100475395
TRINITY_DN3529_c0_g1_i23.p1,0.164896754954294
TRINITY_DN3529_c0_g1_i29.p1,-0.750004431205464
TRINITY_DN3529_c0_g1_i36.p1,1.53451868246159
TRINITY_DN3529_c0_g1_i40.p1,0.865534210949188
TRINITY_DN3529_c0_g1_i55.p1,0.52232866658734
TRINITY_DN3529_c0_g1_i60.p1,-0.493044523308832
TRINITY_DN35313_c0_g1_i1.p1,-1.10461330880464
TRINITY_DN35321_c0_g1_i2.p1,2.65749658635252
TRINITY_DN3535_c6_g1_i3.p1,1.97484439262359
TRINITY_DN35363_c0_g2_i1.p1,-0.354102733169001
TRINITY_DN35364_c0_g1_i1.p1,-0.0455577279006587
TRINITY_DN35364_c1_g1_i1.p1,-1.84674803886238
TRINITY_DN35383_c0_g1_i1.p1,-0.845744978518762
TRINITY_DN35388_c0_g1_i2.p1,-0.227417039012524
TRINITY_DN3540_c0_g2_i10.p1,-1.61512942137343
TRINITY_DN3540_c0_g2_i11.p1,0.454587263684928
TRINITY_DN3540_c0_g2_i2.p1,1.58464686152244
TRINITY_DN3540_c0_g2_i5.p1,-1.67530610615952
TRINITY_DN3540_c0_g2_i6.p1,-1.0076065788595
TRINITY_DN3540_c0_g2_i7.p1,1.71629731902829
TRINITY_DN35427_c0_g1_i2.p1,1.25442942582715
TRINITY_DN35431_c0_g1_i1.p1,-0.137768112614492
TRINITY_DN35448_c0_g3_i1.p1,1.08979215166328
TRINITY_DN35448_c1_g1_i1.p1,-0.716630856062012
TRINITY_DN35457_c1_g1_i4.p1,-0.36621254704748
TRINITY_DN35459_c0_g1_i1.p2,-0.100641966742084
TRINITY_DN35478_c0_g1_i4.p1,-0.108523242563177
TRINITY_DN35478_c0_g1_i5.p1,-0.218111624930906
TRINITY_DN35478_c0_g1_i8.p1,0.360904428822103
TRINITY_DN35478_c2_g1_i1.p1,-0.264340551605852
TRINITY_DN35489_c0_g1_i1.p1,-0.479180961847899
TRINITY_DN35497_c0_g1_i1.p2,0.197569866440178
TRINITY_DN35499_c0_g1_i1.p1,1.92453808495556
TRINITY_DN354_c1_g1_i12.p1,1.13062866079026
TRINITY_DN354_c1_g1_i13.p1,0.495822882955781
TRINITY_DN354_c1_g1_i2.p1,-0.513704800921331
TRINITY_DN35508_c0_g1_i2.p1,0.261812396117633
TRINITY_DN35508_c1_g1_i1.p1,0.538001953379673
TRINITY_DN3550_c0_g1_i6.p1,-0.150702992453615
TRINITY_DN35533_c0_g1_i1.p1,-0.340198395713744
TRINITY_DN35547_c0_g1_i4.p1,0.0923036884706495
TRINITY_DN35547_c0_g1_i5.p1,0.089122763916503
TRINITY_DN35564_c0_g1_i2.p1,-0.832431526431708
TRINITY_DN35581_c0_g1_i2.p1,0.285384831609693
TRINITY_DN3558_c0_g1_i1.p1,1.01489812140851
TRINITY_DN3558_c0_g1_i3.p1,-1.19018865334595
TRINITY_DN3558_c0_g1_i4.p1,-0.341464225651377
TRINITY_DN35591_c0_g1_i1.p1,-1.95350780595746
TRINITY_DN35591_c1_g1_i1.p1,-1.87571883560082
TRINITY_DN35591_c1_g2_i1.p1,-0.867625702557515
TRINITY_DN35596_c0_g1_i2.p1,-0.841417924828339
TRINITY_DN35597_c0_g2_i1.p1,-0.193930673682531
TRINITY_DN3561_c0_g1_i2.p1,0.23744842934915
TRINITY_DN3561_c0_g1_i3.p1,0.913813753078324
TRINITY_DN3563_c0_g3_i2.p1,-2.35719393431634
TRINITY_DN3563_c0_g3_i6.p1,-0.000285509624485976
TRINITY_DN35640_c0_g1_i1.p1,-1.50395371647077
TRINITY_DN3564_c0_g1_i10.p1,0.231681508035959
TRINITY_DN3564_c0_g1_i20.p1,-0.261457655009417
TRINITY_DN35698_c7_g2_i1.p1,0.241595233523894
TRINITY_DN35698_c7_g2_i2.p1,0.818831351963477
TRINITY_DN35698_c7_g2_i3.p1,-0.480751747860247
TRINITY_DN3569_c0_g1_i2.p1,-0.0199103425254151
TRINITY_DN3569_c0_g1_i3.p1,-0.830641474254015
TRINITY_DN356_c2_g1_i1.p1,1.63766960042254
TRINITY_DN35704_c0_g1_i3.p1,1.86354899260407
TRINITY_DN35722_c0_g1_i1.p1,-0.312970704469773
TRINITY_DN3572_c1_g1_i2.p1,1.08949497952476
TRINITY_DN35738_c0_g2_i4.p1,-1.29898956606948
TRINITY_DN35769_c0_g1_i1.p2,-0.351589515773192
TRINITY_DN35773_c0_g1_i14.p1,-0.264339010767551
TRINITY_DN35773_c0_g1_i15.p1,-1.08469707248622
TRINITY_DN35773_c0_g1_i21.p1,0.0963247050981637
TRINITY_DN35773_c0_g1_i27.p1,-0.95660140333645
TRINITY_DN35773_c0_g1_i4.p1,-1.86736293137881
TRINITY_DN35773_c0_g1_i41.p1,0.387483037597219
TRINITY_DN35773_c0_g1_i58.p1,-0.576352634268544
TRINITY_DN35773_c0_g1_i66.p1,-0.120091041432904
TRINITY_DN35773_c0_g1_i70.p1,-1.20183111732766
TRINITY_DN3578_c0_g1_i3.p1,0.0644262362950731
TRINITY_DN3578_c0_g1_i5.p1,0.0161915277294041
TRINITY_DN357_c1_g1_i2.p1,0.456974597824077
TRINITY_DN35815_c1_g1_i10.p1,0.359015636159158
TRINITY_DN35815_c2_g2_i1.p1,-0.285075326045483
TRINITY_DN3585_c0_g1_i6.p1,-0.449589234977857
TRINITY_DN35862_c0_g1_i1.p1,-0.980731731186092
TRINITY_DN35863_c0_g1_i13.p1,-0.333265983722568
TRINITY_DN35863_c0_g1_i21.p1,-1.00253376870431
TRINITY_DN35863_c0_g1_i4.p1,0.284425774234194
TRINITY_DN35863_c0_g2_i1.p1,-0.26433469602968
TRINITY_DN3586_c2_g1_i4.p1,-0.7018185111766
TRINITY_DN35875_c0_g2_i1.p1,1.17559153909856
TRINITY_DN35890_c0_g1_i2.p1,-1.57841537742027
TRINITY_DN35890_c0_g1_i5.p1,0.456981296478662
TRINITY_DN35893_c0_g3_i2.p1,-0.584900415981125
TRINITY_DN358_c0_g1_i25.p1,-0.480747756138328
TRINITY_DN358_c0_g1_i42.p1,-0.200845642604974
TRINITY_DN35901_c0_g1_i1.p1,0.367288674076223
TRINITY_DN35901_c0_g1_i10.p1,-2.63600723886721
TRINITY_DN35901_c0_g1_i2.p1,-0.264337371233399
TRINITY_DN35901_c0_g1_i3.p1,0.0623534800830718
TRINITY_DN35901_c0_g1_i5.p1,-0.841415902864167
TRINITY_DN35901_c0_g1_i7.p1,-0.625193934258509
TRINITY_DN35901_c0_g1_i8.p1,1.8644582153992
TRINITY_DN35901_c0_g1_i9.p1,-1.69311845451255
TRINITY_DN35907_c0_g1_i1.p1,1.10490199962593
TRINITY_DN35913_c0_g1_i1.p1,0.293899761870658
TRINITY_DN35920_c0_g1_i1.p1,-1.39555859779278
TRINITY_DN359_c0_g1_i51.p1,1.06958216562186
TRINITY_DN35_c0_g1_i14.p1,-0.120087464937252
TRINITY_DN35_c0_g1_i66.p1,-0.48075387470608
TRINITY_DN35_c4_g1_i2.p1,-0.573036133396538
TRINITY_DN35_c7_g1_i2.p1,-0.457156120115238
TRINITY_DN36012_c1_g2_i1.p2,-0.32696606978493
TRINITY_DN36015_c2_g1_i1.p1,-0.120100485591278
TRINITY_DN36015_c2_g1_i2.p1,-3.80586715041072
TRINITY_DN3603_c0_g1_i1.p1,0.782947892990782
TRINITY_DN36058_c0_g1_i13.p1,-0.120091443566731
TRINITY_DN36058_c0_g1_i14.p1,-1.35920608425836
TRINITY_DN36058_c0_g1_i4.p1,0.315517784616164
TRINITY_DN36069_c1_g2_i1.p1,0.10752320838607
TRINITY_DN36069_c1_g4_i1.p1,0.813475999266493
TRINITY_DN36079_c0_g1_i1.p1,-1.20161876212432
TRINITY_DN3607_c0_g1_i1.p1,-0.480753139961648
TRINITY_DN3607_c0_g1_i5.p1,1.88641069804165
TRINITY_DN3607_c0_g1_i7.p1,1.132336167621
TRINITY_DN360_c1_g1_i10.p1,-0.841409446769321
TRINITY_DN360_c1_g1_i4.p1,0.0149273697908097
TRINITY_DN36124_c0_g1_i2.p1,1.08949497952476
TRINITY_DN36141_c0_g1_i4.p2,2.95452916858639
TRINITY_DN36150_c0_g1_i10.p1,-0.480743005629443
TRINITY_DN36150_c0_g1_i7.p1,0.286056132837568
TRINITY_DN36150_c0_g1_i9.p1,2.42069793914384
TRINITY_DN36160_c0_g3_i2.p1,-1.25976444511673
TRINITY_DN36196_c0_g1_i1.p1,0.776646843750088
TRINITY_DN36196_c0_g2_i1.p1,-0.068010194495241
TRINITY_DN36215_c0_g1_i2.p1,-0.730560669100754
TRINITY_DN36215_c0_g1_i3.p1,1.46931561257032
TRINITY_DN36231_c0_g1_i1.p1,-1.13176474547139
TRINITY_DN36231_c0_g1_i2.p1,1.00033484505895
TRINITY_DN36261_c0_g1_i1.p1,-1.677289436103
TRINITY_DN3626_c0_g2_i1.p1,1.19582618681733
TRINITY_DN3626_c0_g2_i2.p1,-0.264334696029681
TRINITY_DN36297_c0_g1_i2.p1,-0.841416116704725
TRINITY_DN36297_c0_g1_i5.p1,0.407036369157515
TRINITY_DN36304_c0_g1_i1.p1,-0.862990660095427
TRINITY_DN3632_c0_g1_i1.p1,-1.8704381342705
TRINITY_DN36346_c0_g2_i10.p1,-0.42579727799324
TRINITY_DN36375_c0_g1_i1.p1,-0.110203771446032
TRINITY_DN36375_c0_g1_i2.p1,1.01755883368021
TRINITY_DN36375_c0_g1_i4.p1,0.096327583532262
TRINITY_DN36375_c0_g1_i6.p1,-1.26610603239819
TRINITY_DN36375_c0_g1_i8.p1,-0.00153878109564075
TRINITY_DN36386_c0_g1_i10.p1,-0.920787498539261
TRINITY_DN36386_c0_g1_i20.p1,0.0529933798360183
TRINITY_DN36386_c0_g1_i5.p1,-0.120088226471002
TRINITY_DN36386_c0_g1_i6.p1,0.56131751808489
TRINITY_DN36402_c0_g1_i2.p1,2.79361031385219
TRINITY_DN36460_c0_g1_i1.p1,-0.754122395573258
TRINITY_DN36460_c0_g1_i3.p1,0.349348376052307
TRINITY_DN36476_c0_g1_i2.p1,-0.12009469709182
TRINITY_DN36476_c0_g1_i7.p1,0.951475375401157
TRINITY_DN36476_c0_g1_i8.p1,0.788280966325893
TRINITY_DN36481_c0_g1_i13.p1,0.0241165339196936
TRINITY_DN36481_c0_g1_i14.p1,0.258267392988568
TRINITY_DN36481_c0_g1_i3.p1,-0.457453215462327
TRINITY_DN36481_c0_g1_i7.p1,0.664832081132477
TRINITY_DN36483_c0_g1_i1.p1,1.70924429127352
TRINITY_DN36483_c0_g1_i3.p1,-0.480750025968642
TRINITY_DN36483_c0_g1_i4.p1,0.285861388358898
TRINITY_DN36486_c0_g1_i1.p1,-0.480749439820903
TRINITY_DN36486_c0_g1_i4.p1,-0.120094120453689
TRINITY_DN3648_c0_g1_i12.p1,0.204675906392007
TRINITY_DN36498_c0_g1_i4.p1,0.526386474975225
TRINITY_DN36513_c0_g1_i16.p1,0.439066569275488
TRINITY_DN3653_c0_g1_i16.p1,0.711375827845635
TRINITY_DN3653_c0_g1_i2.p1,-0.676504533494847
TRINITY_DN3653_c0_g1_i8.p1,-2.3073578723976
TRINITY_DN3657_c1_g2_i16.p1,-0.101853842980821
TRINITY_DN36594_c0_g1_i1.p2,0.0463329806835562
TRINITY_DN36594_c1_g1_i1.p1,-0.410523012514382
TRINITY_DN36594_c3_g1_i1.p1,-1.1753204923753
TRINITY_DN3660_c0_g1_i3.p1,-0.94109413903823
TRINITY_DN3664_c0_g1_i11.p1,2.17442770295537
TRINITY_DN3664_c0_g1_i8.p1,1.53816345797823
TRINITY_DN3666_c0_g1_i1.p1,0.244856457837274
TRINITY_DN3666_c0_g1_i12.p1,-0.343396659352904
TRINITY_DN3666_c0_g1_i16.p1,-1.20235013290821
TRINITY_DN3666_c0_g1_i17.p1,-2.10279964046724
TRINITY_DN3666_c0_g1_i20.p1,0.45696921205507
TRINITY_DN3666_c0_g1_i21.p1,0.165832323832297
TRINITY_DN3666_c0_g1_i22.p1,-2.10304426208828
TRINITY_DN3666_c0_g1_i24.p1,1.08237060624651
TRINITY_DN3666_c0_g1_i27.p1,0.43316446050932
TRINITY_DN3666_c0_g1_i3.p1,-2.19060542794512
TRINITY_DN3666_c0_g1_i5.p1,-0.914921638639466
TRINITY_DN3666_c0_g1_i7.p1,0.722305752423578
TRINITY_DN3666_c0_g1_i8.p1,-0.688490740972957
TRINITY_DN3671_c0_g1_i2.p1,-1.27682164215285
TRINITY_DN36724_c0_g1_i3.p1,0.0194312418426954
